period,pca_x,pca_y
2012-2016,0.6654750152061284,1.8734818811385092
2012-2016,6.083298569273071,0.973441919875039
2012-2016,2.9051254001512046,0.8073935314299845
2012-2016,-6.691076781415784,-1.136992970527419
2012-2016,-6.420965474998323,1.1205988202142336
2012-2016,1.9730181791380281,1.6845831555980615
2012-2016,5.749966588372995,-1.198964257725643
2012-2016,4.319047326290411,0.133960599889771
2012-2016,-6.430891880656266,-2.316704805258765
2012-2016,3.87737381458985,-2.518337470247997
2012-2016,0.32461507027201253,5.641567912139061
2012-2016,5.4581125962660675,-7.498828954872213
2012-2016,-7.25989793150482,5.7154660662101575
2012-2016,-4.430958684115424,-0.7326591608862763
2012-2016,6.014568174351189,-0.651065630082077
2012-2016,-4.2006437570468975,0.36761291014307607
2012-2016,2.5659790582600395,4.787235581576631
2012-2016,2.746131360466178,6.737516781360357
2012-2016,-8.119465869952869,2.073675591039539
2012-2016,-6.223323064858146,-1.6614257172162157
2012-2016,-4.600647323487431,0.8523337332949874
2012-2016,-6.297297104838022,1.9146095873116136
2012-2016,-2.489793455483283,-2.8169373817203596
2012-2016,1.7756912090097985,6.006354715727792
2012-2016,-4.046062107140993,-2.72549042005811
2012-2016,4.9854905881155425,5.53861507706797
2012-2016,2.802598152412437,4.604276748551722
2012-2016,-2.1526365664364535,-0.6102073885487732
2012-2016,-4.625285504384947,-2.4954024429018165
2012-2016,5.12489591284212,-3.8672160571949092
2012-2016,-4.303642322842013,1.2643306668633003
2012-2016,-4.401610759290418,-3.724939561789091
2012-2016,5.93075422235164,1.2507160555270485
2012-2016,2.986336462253864,-3.8342361026059892
2012-2016,4.031373533784262,0.9077782567029666
2012-2016,-4.6237018559272,-3.311613646582485
2012-2016,1.5264564681257116,-2.495302090103051
2012-2016,-0.017112907028739716,-4.308764974525628
2012-2016,-3.1749550204170314,-4.928451469823722
2012-2016,-3.277102393178681,-6.000671604499099
2012-2016,-5.35632866597876,-0.10711472200552319
2012-2016,4.6670201896355294,2.0162027468960355
2012-2016,-0.9927313748663261,-2.009101696610964
2012-2016,-3.774852811696639,4.750375891104666
2012-2016,-6.695792614833276,2.0994708393934296
2012-2016,2.7498525756229704,4.977091063743078
2012-2016,-2.9121307868725568,0.5367980250939051
2012-2016,-4.068649026226451,-0.6596899542269052
2012-2016,1.7707032415392197,5.348784119999333
2012-2016,-0.5578741078600065,-3.693547735819951
2012-2016,4.86600048609036,3.8456546052450786
2012-2016,-2.9230882701969336,0.19030353975043918
2012-2016,-2.1133358895937535,3.2314459601616923
2012-2016,-7.104656754476956,-0.7051880870649787
2012-2016,5.3392754060276175,-1.2134731283430906
2012-2016,-3.917993559869828,-1.8077385372058037
2012-2016,2.072130009607523,1.8595479963627572
2012-2016,0.11562514999575102,-2.951788521436107
2012-2016,-0.034407265474249216,-1.2110390207626325
2012-2016,5.089207708548125,1.3488742245583376
2012-2016,5.690973973386682,-3.234839925798431
2012-2016,3.5301765928866935,5.529562518844445
2012-2016,-7.098144157506598,4.009920106053075
2012-2016,-2.468678719040933,-2.236279449450028
2012-2016,4.087345994242556,3.2108087004138177
2012-2016,-6.099727115435934,-3.4705582753699673
2012-2016,-1.5813557474616937,-2.757546704839546
2012-2016,0.7764721974320269,-1.1316831323001693
2012-2016,-8.095756670755966,2.060478976577957
2012-2016,-3.8560462976322287,-2.854095367583681
2012-2016,-4.11544038612109,-2.3056335559856738
2012-2016,7.66984170166187,-3.421509251980483
2012-2016,-3.4885691345535674,-3.888427178582573
2012-2016,-2.205968495584864,-1.7001159272710722
2012-2016,0.39893822324976214,-4.248172181037178
2012-2016,-3.009920692425139,-2.711291796722986
2012-2016,-2.7381926144922035,-1.6498014762157078
2012-2016,-1.2254478516246818,-0.34689202623930626
2012-2016,-1.0706655920094637,-1.8983570088987176
2012-2016,1.1811767990253874,-4.3051775225354465
2012-2016,4.156236890437686,1.0627921470434323
2012-2016,-4.008535987829738,3.1030429458786983
2012-2016,-4.249007637880844,-3.2479726210384845
2012-2016,-4.844185337748249,1.2044928783399902
2012-2016,-0.6887751913585904,4.409785880065303
2012-2016,-0.4498903400838729,-3.161970094149093
2012-2016,-0.608257040836216,1.9159075572072435
2012-2016,4.128665166721902,-0.35589159766822265
2012-2016,-2.5645375989409835,-3.2654026720128475
2012-2016,4.6271777922562585,-0.5025037972969555
2012-2016,-6.322760330513552,3.3688312927458384
2012-2016,-1.8188402797677918,2.612799949187068
2012-2016,4.636583226775441,-1.988922529321838
2012-2016,7.005502999467597,1.5398066443222036
2012-2016,6.724468473169398,-4.86559424180514
2012-2016,6.707011688375038,-2.351295674057133
2012-2016,5.089361041374968,1.0496507817263394
2012-2016,6.290392712620461,-5.207350888313568
2012-2016,2.909201366707293,6.741362480024495
2012-2016,-6.102120363313958,-1.9667885941013803
2012-2016,-6.990879627660759,2.5540950874610804
2012-2016,-3.371794167479087,0.829115541135554
2012-2016,5.462887958307443,0.5866082940340709
2012-2016,4.390077655829336,-3.629711079014424
2012-2016,-1.828619097972341,-0.8517097177093408
2012-2016,-1.0453537767579908,-3.1219302422424637
2012-2016,0.7007898182982162,-3.2233338089818697
2012-2016,5.596930318378682,-5.115830475345394
2012-2016,-2.313577628005633,-2.976846756544499
2012-2016,0.47345891002971074,0.9279434808332618
2012-2016,-4.289098256791289,2.80091681347059
2012-2016,2.675359991715533,7.306364386663661
2012-2016,-0.12178692896420633,-0.5845833938629393
2012-2016,-6.022037078304052,0.915212814843982
2012-2016,-5.547149372640598,-1.0738869605789052
2012-2016,6.113758599097311,-4.4956597444071615
2012-2016,0.664108326958115,4.029916362975749
2012-2016,3.9742497668798795,-2.7059566244998488
2012-2016,5.570225067759381,2.278544490623157
2012-2016,-0.5984685440569817,-1.3235024332960161
2012-2016,-5.542205419235099,2.0213289529567824
2012-2016,6.249825032205555,-1.5031973371381766
2012-2016,5.422019083925573,-0.075312866042172
2012-2016,-6.748859753779916,1.1134872564610547
2012-2016,3.615976831841742,5.370352742995188
2012-2016,1.44677856903511,-6.050853530405245
2012-2016,3.536522153366585,-0.3312061502283621
2012-2016,1.9859075858198878,-4.7420714460952915
2012-2016,3.099725462752402,4.332714152895286
2012-2016,-5.054978239393764,-2.8723300218172216
2012-2016,-4.823408475616354,-0.9789846193939857
2012-2016,7.471343772372017,-4.297014673299775
2012-2016,-3.544002463186059,-2.523453802561021
2012-2016,-0.4425236174898337,0.4879057045906674
2012-2016,0.6858252861669036,-6.664398931996516
2012-2016,5.153101816527412,-0.7164608891818102
2012-2016,6.7487448252556295,-2.1025352581929164
2012-2016,-3.0880526154112875,2.487664782890086
2012-2016,-7.343024461606271,1.5311829978618547
2012-2016,5.7244872979147985,-3.5859424903290305
2012-2016,0.32496063321443597,4.544498590229226
2012-2016,-0.7289867682744622,3.8856942397630694
2012-2016,6.749740381705839,3.8321449652025263
2012-2016,2.9582200733878534,2.4864211989454024
2012-2016,6.459226740083833,0.39426201299688657
2012-2016,-5.260416104533717,1.4409851214010736
2012-2016,0.7389602378212712,-5.510664962113765
2012-2016,-3.244489835743563,-0.7661358884020173
2012-2016,5.445094607883371,1.7342981160112432
2012-2016,2.900916548777343,1.650031014336008
2012-2016,2.604384193644603,3.0735487080970874
2012-2016,-1.7418482161814097,-3.192040664673634
2012-2016,4.76358918955391,-0.788908533935229
2012-2016,1.3043975964262535,0.8677360411116534
2012-2016,5.083312269835612,4.811945861785044
2012-2016,5.186078797114787,-2.2153041213368083
2012-2016,2.8422653514275513,0.3275929168188513
2012-2016,8.176345921649524,-2.962670468541324
2012-2016,6.156557230777591,1.4399173129217306
2012-2016,0.7286589167484271,-4.554064314856821
2012-2016,-6.161790127327858,-0.4582549491197097
2012-2016,5.983734440633775,0.8167943828226067
2012-2016,-2.9047532945110213,-1.7568553336365824
2012-2016,-6.37349978710674,-1.5966493665825192
2012-2016,3.0059090309196046,3.3889473920105417
2012-2016,0.3211380937617925,7.524503962338825
2012-2016,0.8182517230174158,-5.088166479962828
2012-2016,2.3363122601587936,-0.5701570873814592
2012-2016,-5.842632364785334,1.0098819987638001
2012-2016,-5.156845700271661,-3.0158772289874567
2012-2016,4.834025101577045,0.6653305307495956
2012-2016,-4.006061850870493,-4.54783552374937
2012-2016,5.588501295495908,-0.03833041714874286
2012-2016,-1.7756769470187528,-3.069755434799598
2012-2016,0.15563500748199843,0.3565982124272363
2012-2016,4.881578388148714,-2.2115319634675155
2012-2016,4.966258909943315,-2.4869655487669675
2012-2016,5.644937574425599,0.027742815254189743
2012-2016,6.978643411197986,0.24190848968635
2012-2016,2.078814348211301,1.5420677240535494
2012-2016,6.909878899000944,-1.5539221089461304
2012-2016,3.9866507912915954,-4.8722604377093095
2012-2016,5.267427729443996,0.8642484922389683
2012-2016,4.560627118306125,-1.648470289169467
2012-2016,-3.4995436813261884,1.1634991799422036
2012-2016,-2.1090985362015866,-2.50845349685419
2012-2016,-2.67849179555384,-0.775745124725602
2012-2016,1.3165058893932153,-6.6285654170761354
2012-2016,5.819930459389797,-0.7872406700741378
2012-2016,5.045705716994492,0.2637286482310774
2012-2016,-5.42400947258094,-0.04438669531902904
2012-2016,2.3852297469069534,2.458435043875728
2012-2016,4.378856243994447,0.1102385542699249
2012-2016,-4.68361333820647,2.255030498727788
2012-2016,-3.555543603644999,-2.1459653385610054
2012-2016,-0.4155968690513926,-3.288067746344561
2012-2016,-1.3495259535733832,-8.124210174859275
2012-2016,1.9348961450381328,4.9041552029199185
2012-2016,-2.23448008361873,-2.210939535683962
2012-2016,-2.5479101931865906,4.476371491998598
2012-2016,3.0177100378365416,5.476706138109971
2012-2016,5.226263479655001,1.5973048340211657
2012-2016,6.348895830364484,-2.3195471592268784
2012-2016,5.704210864047635,-0.1699132034863271
2012-2016,3.9834045792921455,2.1002139097953156
2012-2016,3.609348982469003,3.3700643074284216
2012-2016,2.5458412894942244,-2.410677281581806
2012-2016,-0.7235365890677257,-1.6559329181018536
2012-2016,-2.102597828469242,1.7210398809971832
2012-2016,5.687660701016213,-1.1244033036535095
2012-2016,5.555886819270978,2.8071767065514885
2012-2016,2.1506118935374063,-2.31695562895496
2012-2016,-2.5634485978279278,-2.868813706503689
2012-2016,1.6712276492500835,-4.1391911561392885
2012-2016,2.600810189905684,2.773090288366288
2012-2016,6.323180278653954,-0.8572376096116258
2012-2016,2.179701120992764,-0.465738295326071
2012-2016,5.182359195988745,1.5617160972299242
2012-2016,7.115591211317852,-4.7223476016520545
2012-2016,-6.516834438373003,-3.787861093748602
2012-2016,-5.331652249280645,0.23856670739706787
2012-2016,-7.235427842277964,2.6289003023246527
2012-2016,-1.764920768221287,-4.1013519327947705
2012-2016,-6.510223866390444,4.824139926952649
2012-2016,5.428354985899251,-5.12183963033088
2012-2016,4.394804711752848,1.3360818459345223
2012-2016,-1.4659329003952077,-3.1282492711483543
2012-2016,3.1334375720856267,-5.583800102628
2012-2016,-3.4116144759162506,-1.4351299401941713
2012-2016,-0.8740180778427589,3.063362490656224
2012-2016,-4.35939105861987,-1.891785574120991
2012-2016,0.8646968412742622,3.7813299673026686
2012-2016,5.987316405442776,-0.28701175238472737
2012-2016,-6.992496726840657,-2.308547263309654
2012-2016,5.6781976995109575,-3.8661378538235436
2012-2016,-1.8909170102347281,-4.088661629977159
2012-2016,2.3585116803876307,3.1710864204101537
2012-2016,-1.0713499422333421,-1.6932492179366279
2012-2016,-2.3121433256322383,8.007042219803994
2012-2016,0.31488763471579007,1.7388333024745641
2012-2016,-5.361789942451195,-2.197703383111491
2012-2016,6.133899540203377,0.5028366237379562
2012-2016,-5.677629095476064,-0.26917681429279544
2012-2016,7.730607326238344,-1.1457747608897628
2012-2016,3.8291275077526494,0.27525030224926916
2012-2016,4.706187587436846,0.5634289970837344
2012-2016,-0.11678805505431239,-3.926356115733623
2012-2016,3.2172649181292527,-5.60795894863519
2012-2016,-0.2004118399324101,-3.563900894490607
2012-2016,-5.536983415979975,-3.3478074779911635
2012-2016,-6.765896834947474,-1.1247542491066478
2012-2016,1.634438865509564,-7.652921421999393
2012-2016,4.73677089890445,-5.08258323125413
2012-2016,4.905317829929539,2.4835736057428424
2012-2016,-3.8394357009649074,0.6130757003366264
2012-2016,4.026685690518987,-2.964011719708564
2012-2016,0.8617096223386029,-2.273943882479662
2012-2016,2.936710901041317,1.3021078383833384
2012-2016,-2.2214559236157028,-3.6808399507991174
2012-2016,1.3100274613480292,-1.4522245778577263
2012-2016,-8.822381819126345,4.725634840053798
2012-2016,-1.0221659183153897,-3.925930987592352
2012-2016,2.6177193475603193,3.4938768966641094
2012-2016,-4.069547713554836,1.5096646964388776
2012-2016,6.435027933670883,-0.25134349506240716
2012-2016,2.835283866567753,0.251106504916727
2012-2016,-1.7703011091353513,-4.608387977419028
2012-2016,4.585327100006515,-7.629125908734006
2012-2016,1.2361626152475336,1.3479266920427868
2012-2016,3.919868244427366,-0.5830215080778614
2012-2016,5.754647380618973,-0.5250400528430497
2012-2016,7.996663162009586,-1.0712956570410868
2012-2016,2.690288971564427,0.4342631779943387
2012-2016,4.158599841855741,0.4124581604092053
2012-2016,0.5883304691746241,-2.3283751066771217
2012-2016,-7.468413884884384,4.6528804435054205
2012-2016,-3.332169063556189,-2.308317594823645
2012-2016,-2.8075025077100992,-4.792149050546222
2012-2016,-1.5541573455040627,-4.94509642108063
2012-2016,-5.391401193996579,-0.36697596398251286
2012-2016,-2.107377296641271,-3.8174679772269773
2012-2016,5.710698674564881,2.8669300182792052
2012-2016,-5.634149194050453,-2.647639767069906
2012-2016,3.754143391922276,4.817556116764752
2012-2016,6.322276934744124,1.6223425095922699
2012-2016,-1.636993904298881,-5.137492672921448
2012-2016,-2.8986147744655995,2.1934282492189414
2012-2016,-5.1600434343830255,0.5562578267606558
2012-2016,-5.585180948942926,-3.131640721132224
2012-2016,-0.044562948442954685,-1.6900811605869959
2012-2016,-3.491588932277395,1.7064005677475835
2012-2016,-4.614306255381911,1.2322589214585553
2012-2016,3.87103245742957,-3.6133152854194988
2012-2016,-3.570936319000042,-6.824392343716786
2012-2016,6.46237370874473,4.330682841097959
2012-2016,-0.5246766339156794,6.457277489122169
2012-2016,7.378383392649226,2.262150712917858
2012-2016,-5.569816636876878,-5.085313220122551
2012-2016,4.918364713970501,-0.6702749028345422
2012-2016,-1.9701694119604665,-2.421855974116007
2012-2016,3.08662458771592,5.825994758643093
2012-2016,-1.9946944527907116,-3.7284869546517845
2012-2016,0.8549582851907908,-1.2477352889130033
2012-2016,-2.5019400961163587,3.5763793461817004
2012-2016,-7.726021421174735,3.1912961147648353
2012-2016,-7.331183707577971,-1.1834518306594026
2012-2016,-2.386560723372944,-2.896746827914292
2012-2016,-2.4503067826640885,-2.6033405392884337
2012-2016,-7.356504256072249,3.9044883101357977
2012-2016,-0.134923359429911,2.465454543103088
2012-2016,-2.811402668053459,-4.1327590439622846
2012-2016,3.1034136500478584,-3.502770316662173
2012-2016,4.622725938732885,1.0698834675836688
2012-2016,3.0833037352056722,-4.312944476446729
2012-2016,-7.100300849548688,0.809952668035537
2012-2016,-3.9628859857868717,2.81727581045765
2012-2016,-6.166391214745596,4.70114847924308
2012-2016,-2.488683470431981,-4.344082975827075
2012-2016,-1.2271376976142498,3.5694077071116466
2012-2016,1.6052878655634761,1.6747762141003668
2012-2016,5.594798037296577,-2.4901216957241865
2012-2016,-5.233877245002425,1.6291737761278782
2012-2016,1.8994130577595367,-3.3520172819008964
2012-2016,3.878012004464308,0.7433871700889845
2012-2016,1.3746514635937546,6.9192672350829145
2012-2016,1.8012676816941773,-1.2494228527851146
2012-2016,-2.1246871877525404,-6.271755104651372
2012-2016,-2.3684790424274427,-6.7479346169944385
2012-2016,-5.955928817602574,-1.3050218660004977
2012-2016,2.926826063050049,-3.9534149612134066
2012-2016,-0.22448091775263568,-3.500124479338597
2012-2016,4.381365435121702,1.2545292780938717
2012-2016,4.011397472910271,-1.7587257782177175
2012-2016,4.827686462367041,-6.2248565280866845
2012-2016,6.363685078081666,-0.9721144993135378
2012-2016,8.458501506578724,1.8573371771781257
2012-2016,-4.507957419072739,2.318303571860434
2012-2016,-0.6988885971133194,-6.163984254814736
2012-2016,6.005873908264166,-1.535532766080387
2012-2016,7.01038860825387,0.8072739451091635
2012-2016,-0.7498800417137677,-1.6768355234611723
2012-2016,1.7239537862810455,-1.7374850059010352
2012-2016,2.0381023417428636,6.339436996348466
2012-2016,-7.03101130412532,0.825394887009001
2012-2016,-1.9690571617350998,-2.9890163788535364
2012-2016,2.427984805607199,-4.811492242806167
2012-2016,-5.219696386669391,1.4889763044748545
2012-2016,-4.117407255770888,-0.4762333975080233
2012-2016,5.414523555681818,-5.318789503013193
2012-2016,4.570050320580004,-6.219100585763762
2012-2016,6.483424919210911,-1.5395499211897579
2012-2016,3.0243530402195873,-2.872678713664802
2012-2016,4.49498336364781,-4.484305981700535
2012-2016,4.595098859880425,-4.4027885257683845
2012-2016,5.335728501878872,-5.756948224226568
2012-2016,-2.803874374146051,-4.708885204400346
2012-2016,-6.454043891311101,-2.754987706643142
2012-2016,5.729416470240007,-2.5058597393250044
2012-2016,-4.133678041969917,-0.39528088663395466
2012-2016,-3.5507864747805433,4.9836358917390795
2012-2016,5.793421706746658,3.9225662042921448
2012-2016,3.5030908992384484,1.1512713807438413
2012-2016,5.781540017715696,2.159550817169305
2012-2016,-0.31620529649961976,-4.261825456604877
2012-2016,-7.659666148373953,2.2968840748517683
2012-2016,2.5519172149696057,3.575650341276642
2012-2016,1.4792244997221666,-2.4491484310970995
2012-2016,1.550633528707945,6.510209619328407
2012-2016,-6.552961706183373,-1.1249294389076172
2012-2016,0.07007661060925198,4.116404793802821
2012-2016,-4.590940447468833,-0.05900283315892556
2012-2016,-6.198102474370428,3.8052366366709096
2012-2016,-8.038925592916073,1.4528950800765363
2012-2016,4.33469404796012,1.3588261025043316
2012-2016,-2.2806531340883764,3.910279231825487
2012-2016,-3.760165529948314,1.7867949948337898
2012-2016,1.014356795039377,0.9800166774811647
2012-2016,3.683318968401515,2.597434154616773
2012-2016,5.611821950193065,1.676859382452343
2012-2016,2.4632956236174293,-1.5623575091182096
2012-2016,4.7700602721412775,3.1560365204298293
2012-2016,-0.739776538120531,-0.5903514236175442
2012-2016,4.710545196696199,-4.225036710620496
2012-2016,4.546268911547246,-2.6924100938798396
2012-2016,0.0034438707208526154,-2.2856764752108707
2012-2016,0.005656002356584394,1.7560790020491848
2012-2016,-3.7420969362145717,-4.949326392364977
2012-2016,5.012138738651517,-3.3205594910915526
2012-2016,3.227407974241616,-3.5728127667874023
2012-2016,-2.2610688766481077,-2.586933915017491
2012-2016,-3.061630188946669,-1.3928281018847077
2012-2016,7.180321692630235,0.8121718362593066
2012-2016,2.068980513098693,4.023766968890533
2012-2016,3.3362922090497404,3.1140300445839935
2012-2016,-4.502499036948178,-1.6906846836988176
2012-2016,2.05893238436319,0.9386038614201262
2012-2016,-3.939334180903135,0.26472108650051346
2012-2016,-2.176938910922672,0.7563463805986812
2012-2016,6.732776392328894,-5.441736178647272
2012-2016,5.261244325006327,-1.9305846937410471
2012-2016,-4.88026639458276,3.7612330668938734
2012-2016,5.588488318868956,-1.5882411749475964
2012-2016,-6.875329648946703,4.489577119067086
2012-2016,-4.477525367818403,-1.0929830513325607
2012-2016,4.006339135886421,0.22841581056488094
2012-2016,-5.9260240468527705,1.9980626326892166
2012-2016,4.39532917206383,-0.755473652457861
2012-2016,3.5008917475077617,3.0437110368920735
2012-2016,-2.8102634637529844,-2.425832129413081
2012-2016,-4.283092071376441,-4.516433502215232
2012-2016,3.2316722087681464,0.08149940224458112
2012-2016,-1.562043118708648,-1.278730481945364
2012-2016,4.0665836314314046,2.790746631795
2012-2016,0.45798627397023833,-6.017026872086694
2012-2016,1.6838527677439088,-5.777778324547855
2012-2016,-2.1846879298331108,0.4626857044629848
2012-2016,6.720507629552838,0.5667094032427794
2012-2016,-1.4508070064336605,-3.2216864652283315
2012-2016,0.724507530139627,4.092847125361795
2012-2016,2.8172437957814322,4.668958463301816
2012-2016,7.070231182707696,-7.07240190628158
2012-2016,-4.016652285498257,1.6937462570664485
2012-2016,5.161457834711058,-0.9651412960385932
2012-2016,-2.084520494417947,0.5990730060774007
2012-2016,5.872035448185701,-5.561866927109368
2012-2016,-1.3766084732285322,4.21592611124311
2012-2016,-3.943211711218771,0.011979703634914317
2012-2016,-4.2169546252279835,-0.05972093630362475
2012-2016,-4.822686360395418,3.4159270162152375
2012-2016,3.0159459395706656,1.0610656247378674
2012-2016,2.064707516990491,2.9510050494444493
2012-2016,-4.861610626334748,-2.923449725104919
2012-2016,-5.686830461306627,-2.814472477508936
2012-2016,5.848144953798736,-3.629819918521104
2012-2016,-4.225633030450281,5.1411166677980145
2012-2016,-2.9393958919924645,-1.064255533677097
2012-2016,2.9944163430905197,3.4085533574564764
2012-2016,-1.9099987547005584,-4.736581458911184
2012-2016,-4.4324966124731375,1.0570654061157536
2012-2016,1.635155940920935,4.851959011561129
2012-2016,-5.228627758815214,6.638701854462172
2012-2016,1.2899780561585643,3.6078303038828006
2012-2016,-2.569204915274267,-1.7466004918486813
2012-2016,-3.7849937493597396,-2.542713007541386
2012-2016,-4.78797577009624,-1.712867783585601
2012-2016,-4.988286228935218,-1.5596974877463738
2012-2016,-6.341727231179036,-0.0605276621278002
2012-2016,3.381282514544229,-7.670909509996783
2012-2016,-1.1125993851553717,5.6895265833659145
2012-2016,0.22016024324135963,-5.175656640556458
2012-2016,-5.239522939005942,6.539696735506403
2012-2016,-2.313392377452389,-0.3151612617577362
2012-2016,-6.34107883334004,-3.6537630614636143
2012-2016,2.661098620697441,4.706144005262109
2012-2016,-2.313125196789387,-1.6643736624912804
2012-2016,-4.814190283291515,2.0555743293715594
2012-2016,-6.335412609424623,1.4915213958418616
2012-2016,6.025702673459483,2.1374115666990674
2012-2016,-0.33023875560199034,-2.9426790357954897
2012-2016,-5.889084886647954,-1.5380391175365862
2012-2016,-7.404685093947345,3.0407756410715554
2012-2016,-1.7338442400371772,-4.905919544143373
2012-2016,1.8510384321909183,-4.793307547184765
2012-2016,-2.9603404981138937,-1.3036605175079503
2012-2016,-4.395814990064215,-1.3955788549485346
2012-2016,-3.123516258840815,-4.0148476106660995
2012-2016,-2.956194426745241,1.6924300691200207
2012-2016,1.6834591138601414,4.968645734893519
2012-2016,-3.7539679234432004,-3.7520966665695408
2012-2016,5.46428533754659,2.097404586222546
2012-2016,4.037618515723248,1.849768514870407
2012-2016,-0.6291503360999238,-1.9252046607925148
2012-2016,-6.541382453263363,-0.1613266175579975
2012-2016,-5.465508266158507,4.744430315560493
2012-2016,3.0071704767482617,2.5753634039619255
2012-2016,6.900970755879525,-0.25772768275822727
2012-2016,5.389978672337552,-1.0815505840602024
2012-2016,3.1413925140005494,2.268834165199584
2012-2016,-2.51414700577895,1.68352632146456
2012-2016,0.2695413130909218,1.6870690859281834
2012-2016,-4.198758692194596,-1.5031731736215836
2012-2016,-0.2946196704146349,-3.9722189734822426
2012-2016,4.546092153138403,-0.10787211294904528
2012-2016,-5.405269655223427,2.4748288219260504
2012-2016,-0.24454332900411682,-3.526856684873465
2012-2016,-0.9105845094144152,4.606615468262084
2012-2016,3.6740630848551508,3.52823717483336
2012-2016,-7.656955540425296,1.1388179409613648
2012-2016,-3.3399291196573904,1.4453724537768449
2012-2016,6.244481492844876,1.15735920186366
2012-2016,-7.004963667140849,-1.9413790772461572
2012-2016,3.859602994014312,3.867252948075365
2012-2016,-3.5063985437169785,3.8030238639062546
2012-2016,-2.344824850608849,-2.0985649983652843
2012-2016,4.831080673869238,-1.5933780185522406
2012-2016,-1.0760713364536032,-1.1220315883015932
2012-2016,-2.423047592698784,-0.36910815832350585
2012-2016,-3.9499139205111797,1.6574985187729347
2012-2016,1.481274279661318,-0.885930767683297
2012-2016,-5.991516759195051,-1.6439693241609838
2012-2016,-3.3753880004290675,5.729585323312175
2012-2016,0.5357499968713909,-2.567139119590574
2012-2016,6.346859231285489,-1.7307796865270801
2012-2016,5.631265663063099,-2.031715408182632
2012-2016,-3.7093821949210213,-1.8343432156586794
2012-2016,6.614633119230977,0.7774641705797689
2012-2016,2.1427153481323784,-2.316652743307733
2012-2016,-5.062792576777939,1.279709651630959
2012-2016,5.753907832883435,0.3298100301909156
2012-2016,-0.14694717212717068,-6.367183672902071
2012-2016,-5.167030789931031,-1.9270187065824516
2012-2016,-1.9209728554453007,-1.3368016613989684
2012-2016,-4.408741970212565,-1.8419964758087986
2012-2016,8.16573693477107,-2.622731947597832
2012-2016,-5.032842817362938,1.8669442741904172
2012-2016,-2.053659538996652,5.808155709345382
2012-2016,0.5193453638539797,5.657190128895248
2012-2016,-5.53843854768891,-1.6712605935929918
2012-2016,5.031353793923204,0.43815379666871207
2012-2016,0.4790121011950991,-1.911491420190027
2012-2016,4.116896672225148,-2.471057469397587
2012-2016,5.300298430127196,-5.814568430265956
2012-2016,-4.573945063833856,2.403619755227923
2012-2016,2.9662757763391188,-2.943390048305208
2012-2016,-7.711486169684632,2.5316186487297254
2012-2016,-5.288326726890709,-5.741563809740244
2012-2016,1.8769302485178734,6.1029070087605595
2012-2016,4.248554143846435,5.776503417430476
2012-2016,-1.9733192972502356,1.0430904131523668
2012-2016,-3.9473701501994096,-2.3214057400718824
2012-2016,-6.877480668585572,-2.596205830685599
2012-2016,5.82706761892349,1.0774024071539767
2012-2016,5.478281598395697,0.3114266662131791
2012-2016,-3.402671066502579,-1.0978912893550885
2012-2016,4.576437109007609,3.9729548942570894
2012-2016,0.21530126628184898,-5.906207171814719
2012-2016,-1.9588840747773284,4.625510551179737
2012-2016,5.158914799975419,-1.1949811904640943
2012-2016,-5.110127779354003,-0.12204468200554383
2012-2016,5.150248337838011,4.919238304737434
2012-2016,-5.273555937324721,-2.642441220500121
2012-2016,-5.7038112191834704,-0.26235610379978536
2012-2016,6.098577748227713,2.4981464313429083
2012-2016,-4.017477758475771,6.540443360184778
2012-2016,3.736778082350831,-6.341413231175004
2012-2016,5.535249900577702,2.1302917667875123
2012-2016,-7.245128387314709,-0.509783151219892
2012-2016,-3.788935184603142,-0.8228019702427796
2012-2016,-5.896111250830158,0.6932986385358098
2012-2016,-3.093922715019925,-3.6009570338149066
2012-2016,-0.7612292362976638,2.8436152288318626
2012-2016,-4.408797149021162,-1.5215160436646529
2012-2016,-4.901818537224792,-5.84655401205052
2012-2016,0.8073145366083565,2.8893936050052984
2012-2016,5.862700869359617,-4.333134583393669
2012-2016,4.634961599196693,-0.4222079211737488
2012-2016,-3.624348592398789,0.5123978009152831
2012-2016,-6.232231928026037,3.734136805798542
2012-2016,-5.307266653666972,-1.1053965782382178
2012-2016,4.805866765910606,6.200179482006762
2012-2016,-2.172216455678084,-3.3834111406695873
2012-2016,-3.2004856201935037,-2.185408253805578
2012-2016,7.396965759154703,-1.6851533281169218
2012-2016,-2.264094368373287,-3.2182300185267385
2012-2016,-1.5570964891879637,0.778439056507635
2012-2016,4.3890961357532925,3.6528611685852876
2012-2016,2.7980440135522002,1.9737319395497583
2012-2016,1.8582713429896567,5.042892484305466
2012-2016,-7.152199044230277,1.4266438119943698
2012-2016,3.8665993287308345,3.5498937574238716
2012-2016,7.835292725038865,-0.12190559888977061
2012-2016,-7.938890070415104,4.538091044507914
2012-2016,-7.982573762288949,5.026241830378031
2012-2016,-4.873162977562661,2.889978410620886
2012-2016,-5.283914265815307,8.108114059668857
2012-2016,7.532923015838316,1.4238494973747233
2012-2016,6.245541213025258,2.0403145307636064
2012-2016,2.251157610781365,-0.08657659799276361
2012-2016,8.194920219920192,-1.927108862757453
2012-2016,-2.1599282785186853,-0.23470131476292966
2012-2016,-0.3104130280754827,6.21430496107189
2012-2016,-5.284719600617507,-3.193972100086113
2012-2016,-4.233131257965762,4.622431361573584
